state,puma2k,puma12,stab,PUMAname,PUMA2kName,pop10,afact,AFACT2
13,2100,2600,GA,"Northwest Georgia Regional Commission--Walker, Catoosa, Chattooga & Dade Counties",1302100,26015,0.135,0.148
13,2200,3700,GA,Northeast Georgia Regional Commission (East),1302200,51037,0.489,0.456
13,2200,3900,GA,"Northeast Georgia Regional Commission (Southwest)--Walton, Morgan & Jasper Counties",1302200,17868,0.171,0.155
13,2200,4200,GA,Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia),1302200,35569,0.34,0.273
13,2300,4000,GA,Central Savannah River Area Regional Commission (East Central)--Richmond County,1302300,200549,1,1
13,2400,4100,GA,Central Savannah River Area Regional Commission (East Central)--Columbia County,1302400,124053,0.85,1
13,2400,4200,GA,Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia),1302400,21875,0.15,0.168
13,2500,300,GA,"Coastal Regional Commission (North)--Bulloch, Effingham & Screven Counties",1302500,14593,0.133,0.106
13,2500,1300,GA,Heart of Georgia Altamaha Regional Commission (North & West),1302500,22598,0.205,0.158
13,2500,4200,GA,Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia),1302500,72855,0.662,0.559
13,2600,1300,GA,Heart of Georgia Altamaha Regional Commission (North & West),1302600,58414,0.393,0.408
13,2600,1600,GA,Middle Georgia Regional Commission (North & Outside Bibb County),1302600,76501,0.514,0.423
13,2600,3900,GA,"Northeast Georgia Regional Commission (Southwest)--Walton, Morgan & Jasper Counties",1302600,13900,0.093,0.12
13,2600,4300,GA,Atlanta & Northeast Georgia Regional Commissions--Newton & Rockdale Counties,1302600,10,0,0
13,2700,1400,GA,Middle Georgia Regional Commission (Central)--Bibb County--Macon City,1302700,155547,1,1
13,2800,1500,GA,Middle Georgia Regional Commission (South)--Houston & Pulaski Counties,1302800,139900,0.681,0.921
13,2800,1600,GA,Middle Georgia Regional Commission (North & Outside Bibb County),1302800,65387,0.319,0.361
13,2900,1800,GA,River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties),1302900,38889,0.278,0.229
13,2900,2200,GA,"Three Rivers Regional Commission (Southwest)--Troup, Meriwether & Heard Counties",1302900,100870,0.722,1
13,3000,1700,GA,River Valley Regional Commission (West Central)--Muscogee & Chattahoochee Counties,1303000,189885,1,0.944
13,3100,1700,GA,River Valley Regional Commission (West Central)--Muscogee & Chattahoochee Counties,1303100,11267,0.092,0.056
13,3100,1800,GA,River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties),1303100,111373,0.908,0.656
13,3200,1200,GA,Heart of Georgia Altamaha Regional Commission (Southeast),1303200,60267,0.489,0.376
13,3200,1300,GA,Heart of Georgia Altamaha Regional Commission (North & West),1303200,50999,0.414,0.357
13,3200,1500,GA,Middle Georgia Regional Commission (South)--Houston & Pulaski Counties,1303200,12010,0.097,0.079
13,3300,300,GA,"Coastal Regional Commission (North)--Bulloch, Effingham & Screven Counties",1303300,70217,0.388,0.512
13,3300,1200,GA,Heart of Georgia Altamaha Regional Commission (Southeast),1303300,99923,0.552,0.624
13,3300,1300,GA,Heart of Georgia Altamaha Regional Commission (North & West),1303300,10998,0.061,0.077
13,3400,401,GA,Coastal Regional Commission (East)--Chatham County (West Central)--Savannah City,1303400,122347,0.912,0.768
13,3400,402,GA,Coastal Regional Commission (East)--Chatham County (East & Outside Savannah City),1303400,11749,0.088,0.111
13,3500,401,GA,Coastal Regional Commission (East)--Chatham County (West Central)--Savannah City,1303500,37061,0.283,0.232
13,3500,402,GA,Coastal Regional Commission (East)--Chatham County (East & Outside Savannah City),1303500,93971,0.717,0.889
13,3600,100,GA,Coastal Regional Commission (South)--Glynn Camden & McIntosh Counties,1303600,14333,0.082,0.099
13,3600,200,GA,"Coastal Regional Commission (West)--Liberty, Bryan & Long Counties",1303600,108150,0.619,1
13,3600,300,GA,"Coastal Regional Commission (North)--Bulloch, Effingham & Screven Counties",1303600,52250,0.299,0.381
13,3700,100,GA,Coastal Regional Commission (South)--Glynn Camden & McIntosh Counties,1303700,130139,1,0.901
13,3800,500,GA,Southern Georgia Regional Commission (East & Central),1303800,154277,1,0.916
13,3900,500,GA,Southern Georgia Regional Commission (East & Central),1303900,10078,0.082,0.06
13,3900,700,GA,Southern Georgia Regional Commission (West),1303900,112718,0.918,0.874
13,4000,900,GA,Southwest Georgia Regional Commission (North Central)--Dougherty & Lee Counties,1304000,122863,1,1
13,4100,800,GA,"Southwest Georgia Regional Commission (East)--Colquitt, Thomas & Worth Counties",1304100,67177,0.478,0.6
13,4100,1100,GA,Southwest Georgia Regional Commission (West & Central),1304100,53966,0.384,0.444
13,4100,1800,GA,River Valley Regional Commission (Outside Muscogee & Chattahoochee Counties),1304100,19473,0.138,0.115
13,4200,800,GA,"Southwest Georgia Regional Commission (East)--Colquitt, Thomas & Worth Counties",1304200,44720,0.398,0.4
13,4200,1100,GA,Southwest Georgia Regional Commission (West & Central),1304200,67707,0.602,0.556
13,4300,500,GA,Southern Georgia Regional Commission (East & Central),1304300,4034,0.031,0.024
13,4300,600,GA,Southern Georgia Regional Commission (South Central)--Lowndes County--Valdosta City,1304300,109233,0.843,1
13,4300,700,GA,Southern Georgia Regional Commission (West),1304300,16243,0.125,0.126
15,100,100,HI,"Maui, Kalawao & Kauai Counties",1500100,222015,1,1
15,200,200,HI,Hawaii County,1500200,185079,1,1
15,301,301,HI,Honolulu County--Rural Oahu,1500301,100975,0.813,1
15,301,307,HI,Honolulu County--Central Oahu,1500301,23212,0.187,0.16
15,302,302,HI,Honolulu County--Koolaupoko,1500302,115164,1,1
15,303,303,HI,Honolulu County--East Honolulu to Kapahulu,1500303,107596,1,1
15,304,304,HI,Honolulu County--Tantalus to Waikiki,1500304,121369,1,1
15,304,305,HI,Honolulu County--Nuuanu to Kalihi,1500304,3,0,0
15,305,305,HI,Honolulu County--Nuuanu to Kalihi,1500305,114531,1,1
15,306,306,HI,Honolulu County--Moanalua to Pearl City,1500306,141533,1,0.999
15,307,306,HI,Honolulu County--Moanalua to Pearl City,1500307,82,0,0.001
15,307,307,HI,Honolulu County--Central Oahu,1500307,122130,0.534,0.84
15,307,308,HI,Honolulu County--Ewa,1500307,106612,0.466,1
16,100,100,ID,"Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties",1600100,78744,0.371,0.679
16,100,200,ID,"Kootenai County (Northwest)--Coeur dAlene, Post Falls & Hayden Cities",1600100,133649,0.629,1
16,200,100,ID,"Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties",1600200,37244,0.353,0.321
16,200,300,ID,Central Idaho--Lewiston City & Nez Perce Reservation,1600200,68114,0.647,0.648
16,300,300,ID,Central Idaho--Lewiston City & Nez Perce Reservation,1600300,16177,0.078,0.154
16,300,1100,ID,"Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties",1600300,87088,0.42,0.671
16,300,1200,ID,Bonneville County--Idaho Falls City,1600300,104234,0.502,1
16,400,300,ID,Central Idaho--Lewiston City & Nez Perce Reservation,1600400,20866,0.191,0.198
16,400,400,ID,"Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City",1600400,49540,0.455,0.468
16,400,500,ID,Canyon (South) & Owyhee Counties--Caldwell & Nampa (South & West) Cities,1600400,11526,0.106,0.104
16,400,1000,ID,"Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties",1600400,27038,0.248,0.24
16,500,400,ID,"Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City",1600500,22458,0.119,0.212
16,500,500,ID,Canyon (South) & Owyhee Counties--Caldwell & Nampa (South & West) Cities,1600500,99410,0.526,0.896
16,500,600,ID,Canyon (East) & Ada (West) Counties--Nampa (Central & East) & Meridian (West) Cities,1600500,67055,0.355,0.596
16,600,400,ID,"Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City",1600600,1405,0.007,0.013
16,600,600,ID,Canyon (East) & Ada (West) Counties--Nampa (Central & East) & Meridian (West) Cities,1600600,408,0.002,0.004
16,600,701,ID,Ada County (Central)--Meridian (Northeast) & Boise (Far West) Cities,1600600,31190,0.161,0.296
16,600,702,ID,Ada County (Northeast)--Boise (North & West) & Garden City Cities,1600600,86006,0.445,0.854
16,600,800,ID,Ada County (South)--Boise (South) & Kuna Cities,1600600,74271,0.384,0.694
16,700,400,ID,"Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City",1600700,32497,0.163,0.307
16,700,600,ID,Canyon (East) & Ada (West) Counties--Nampa (Central & East) & Meridian (West) Cities,1600700,45046,0.226,0.4
16,700,701,ID,Ada County (Central)--Meridian (Northeast) & Boise (Far West) Cities,1600700,74167,0.373,0.704
16,700,702,ID,Ada County (Northeast)--Boise (North & West) & Garden City Cities,1600700,14658,0.074,0.146
16,700,800,ID,Ada County (South)--Boise (South) & Kuna Cities,1600700,32717,0.164,0.306
16,800,900,ID,Twin Falls & Cassia Counties--Twin Falls City,1600800,100182,0.539,1
16,800,1000,ID,"Elmore, Jerome, Blaine, Minidoka, Gooding, Lincoln & Camas Counties",1600800,85608,0.461,0.76
16,900,1100,ID,"Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties",1600900,42777,0.257,0.329
16,900,1300,ID,"Southeast Idaho--Pocatello, Chubbuck Cities & Fort Hall Reservation",1600900,123507,0.743,1
17,101,104,IL,"Jo Daviess, Carroll, Whiteside & Lee Counties",1700101,96563,0.931,0.728
17,101,105,IL,Rock Island County,1700101,7127,0.069,0.048
17,102,105,IL,Rock Island County,1700102,33600,0.334,0.228
17,102,202,IL,"Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties",1700102,66920,0.666,0.37
17,103,105,IL,Rock Island County,1700103,106819,1,0.724
17,200,202,IL,"Henry, Mercer, Henderson, Warren, Hancock, McDonough & Fulton Counties",1700200,113823,1,0.63
17,300,300,IL,"Adams, Pike, Brown, Schuyler & Mason Counties",1700300,112680,1,1
17,400,401,IL,"Cass, Morgan, Scott, Greene, Macoupin, Jersey & Calhoun Counties",1700400,121284,1,0.841
17,500,501,IL,"Montgomery, Bond, Clinton, Fayette & Effingham Counties",1700500,104254,1,0.734
17,600,600,IL,"Douglas, Edgar, Coles & Cumberland Counties",1700600,103477,1,1
17,700,700,IL,"Clark, Jasper, Crawford, Lawrence, Richland, Clay & Wayne Counties",1700700,109491,1,1
17,800,800,IL,South & Southeast Illinois,1700800,141300,1,1
17,900,900,IL,"Jackson, Williamson, Franklin & Perry Counties",1700900,188486,1,1
17,1000,1001,IL,"Monroe, Randolph, Washington, Jefferson & Marion Counties",1701000,126456,1,0.793
17,1101,1104,IL,St. Clair County (Central & Northeast),1701101,88602,0.485,0.587
17,1101,1105,IL,"St. Clair County (Northwest, Southwest & Southeast)",1701101,93933,0.515,0.789
17,1102,501,IL,"Montgomery, Bond, Clinton, Fayette & Effingham Counties",1701102,37762,0.239,0.266
17,1102,1001,IL,"Monroe, Randolph, Washington, Jefferson & Marion Counties",1701102,32957,0.208,0.207
17,1102,1104,IL,St. Clair County (Central & Northeast),1701102,62327,0.394,0.413
17,1102,1105,IL,"St. Clair County (Northwest, Southwest & Southeast)",1701102,25194,0.159,0.211
17,1201,1205,IL,"Madison County (West)--Granite City, Alton, Wood River Cities & Godfrey Village",1701201,114625,1,0.775
17,1202,401,IL,"Cass, Morgan, Scott, Greene, Macoupin, Jersey & Calhoun Counties",1701202,22985,0.129,0.159
17,1202,1204,IL,Madison County (East),1701202,121372,0.683,1
17,1202,1205,IL,"Madison County (West)--Granite City, Alton, Wood River Cities & Godfrey Village",1701202,33285,0.187,0.225
17,1300,1300,IL,Sangamon County--Springfield City,1701300,113022,1,0.572
17,1400,1300,IL,Sangamon County--Springfield City,1701400,84443,0.663,0.428
17,1400,1602,IL,"Menard, Logan, De Witt, Piatt, Moultrie, Shelby & Christian Counties",1701400,43010,0.337,0.29
17,1500,1500,IL,Macon County--Decatur City,1701500,110768,1,1
17,1600,1602,IL,"Menard, Logan, De Witt, Piatt, Moultrie, Shelby & Christian Counties",1701600,105299,1,0.71
17,1700,1701,IL,Peoria County--Peoria City,1701700,112547,1,0.603
17,1800,1701,IL,Peoria County--Peoria City,1701800,73947,0.657,0.397
17,1800,2501,IL,"Knox, Stark, Bureau, Marshall & Woodford Counties",1701800,38664,0.343,0.256
17,1900,1900,IL,Tazewell County,1701900,135394,1,1
17,2000,2000,IL,McLean County,1702000,169572,1,1
17,2100,2100,IL,Champaign County--Champaign & Urbana Cities,1702100,201081,1,1
17,2200,2200,IL,"Livingston, Ford, Iroquois & Vermilion Counties",1702200,164374,1,1
17,2300,2300,IL,Kankakee County,1702300,113449,1,1
17,2400,2400,IL,LaSalle County,1702400,113924,1,1
17,2500,2501,IL,"Knox, Stark, Bureau, Marshall & Woodford Counties",1702500,112537,1,0.744
17,2600,104,IL,"Jo Daviess, Carroll, Whiteside & Lee Counties",1702600,36031,0.255,0.272
17,2600,2601,IL,DeKalb County,1702600,105160,0.745,1
17,2700,2700,IL,Stephenson & Ogle Counties,1702700,101208,1,1
17,2800,2801,IL,Winnebago County (Southeast & West)--Rockford City,1702800,148824,0.997,0.729
17,2800,2901,IL,Winnebago (Northeast) & Boone Counties,1702800,456,0.003,0.003
17,2900,2801,IL,Winnebago County (Southeast & West)--Rockford City,1702900,55355,0.277,0.271
17,2900,2901,IL,Winnebago (Northeast) & Boone Counties,1702900,144796,0.723,0.997
17,3001,3601,IL,"McHenry County (North, West & Central)",1703001,34930,0.289,0.26
17,3001,3602,IL,"McHenry County (Southeast)--Algonquin, McHenry & Nunda Townships",1703001,85898,0.711,0.493
17,3002,3601,IL,"McHenry County (North, West & Central)",1703002,53114,0.375,0.395
17,3002,3602,IL,"McHenry County (Southeast)--Algonquin, McHenry & Nunda Townships",1703002,88389,0.625,0.507
17,3003,3007,IL,"Kane County (East)--St. Charles, Batavia (Central) & Geneva (Central) Townships",1703003,14871,0.09,0.127
17,3003,3008,IL,Kane County (Northeast)--Elgin (North & Central) & Dundee Townships,1703003,138542,0.839,1
17,3003,3009,IL,Kane County (West),1703003,11676,0.071,0.103
17,3004,3007,IL,"Kane County (East)--St. Charles, Batavia (Central) & Geneva (Central) Townships",1703004,101846,0.786,0.873
17,3004,3009,IL,Kane County (West),1703004,27657,0.214,0.243
17,3005,3005,IL,Kane County (Southeast)--Aurora Township,1703005,146149,1,1
17,3006,3009,IL,Kane County (West),1703006,74528,0.316,0.655
17,3006,3601,IL,"McHenry County (North, West & Central)",1703006,46429,0.197,0.345
17,3006,3700,IL,Kendall & Grundy Counties,1703006,114736,0.487,0.696
17,3101,3108,IL,Will County (South),1703101,98194,0.662,0.882
17,3101,3700,IL,Kendall & Grundy Counties,1703101,50063,0.338,0.304
17,3102,3102,IL,Will County (West Central)--Joliet & Troy Townships,1703102,133389,1,1
17,3103,3105,IL,Will County (Northwest Central)--Plainfield & Lockport Townships,1703103,60010,0.306,0.428
17,3103,3107,IL,"Will County (Northeast)--Frankfort, Homer & New Lenox (North) Townships",1703103,123191,0.627,1
17,3103,3108,IL,Will County (South),1703103,13193,0.067,0.118
17,3104,3105,IL,Will County (Northwest Central)--Plainfield & Lockport Townships,1703104,80318,0.322,0.572
17,3104,3106,IL,Will County (Northwest)--DuPage & Wheatland Townships,1703104,169265,0.678,1
17,3201,3208,IL,"DuPage County (Northwest)--Bloomingdale (South), Wayne & Winfield (North) Townships",1703201,93600,0.44,0.527
17,3201,3209,IL,DuPage County (Southwest)--Naperville & Winfield (South) Townships,1703201,119234,0.56,1
17,3202,3202,IL,DuPage County (Central)--Milton Township,1703202,117061,1,1
17,3202,3208,IL,"DuPage County (Northwest)--Bloomingdale (South), Wayne & Winfield (North) Townships",1703202,6,0,0
17,3203,3203,IL,DuPage County (South Central)--Lisle Township,1703203,116268,1,1
17,3204,3204,IL,DuPage County (Southeast)--Downers Grove Township,1703204,146795,1,1
17,3205,3205,IL,DuPage County (East Central)--York Township,1703205,123449,1,1
17,3206,3207,IL,Dupage County (Northeast)--Addison & Bloomingdale (North) Townships,1703206,116449,0.581,1
17,3206,3208,IL,"DuPage County (Northwest)--Bloomingdale (South), Wayne & Winfield (North) Townships",1703206,84062,0.419,0.473
17,3301,3309,IL,"Lake County (East Central)--Warren, Libertyville (North & East) & Shields Townships",1703301,39062,0.375,0.251
17,3301,3310,IL,"Lake County--Vernon, Moraine, West Deerfield & Libertyville (Southeast) Townships",1703301,65206,0.625,0.487
17,3302,3307,IL,"Lake County (Northeast)--Waukegan, Zion, Benton & Newport Townships",1703302,134243,1,0.952
17,3303,3306,IL,"Lake County (Northwest)--Avon, Lake Villa, Antioch & Grant Townships",1703303,159552,0.69,1
17,3303,3307,IL,"Lake County (Northeast)--Waukegan, Zion, Benton & Newport Townships",1703303,6785,0.029,0.048
17,3303,3309,IL,"Lake County (East Central)--Warren, Libertyville (North & East) & Shields Townships",1703303,64853,0.281,0.417
17,3304,3308,IL,"Lake County (Southwest)--Ela, Freemont, Wauconda & Cuba Townships",1703304,70893,0.572,0.624
17,3304,3309,IL,"Lake County (East Central)--Warren, Libertyville (North & East) & Shields Townships",1703304,51634,0.416,0.332
17,3304,3310,IL,"Lake County--Vernon, Moraine, West Deerfield & Libertyville (Southeast) Townships",1703304,1485,0.012,0.011
17,3305,3308,IL,"Lake County (Southwest)--Ela, Freemont, Wauconda & Cuba Townships",1703305,42654,0.389,0.376
17,3305,3310,IL,"Lake County--Vernon, Moraine, West Deerfield & Libertyville (Southeast) Townships",1703305,67095,0.611,0.502
17,3401,3401,IL,Cook County (Northwest)--Palatine & Barrington Townships,1703401,126645,1,1
17,3402,3417,IL,Cook County (Northwest)--Hanover & Schaumburg (Northwest) Townships,1703402,120995,0.524,1
17,3402,3418,IL,Cook County (Northwest)--Schaumburg Township (South & Central),1703402,109831,0.476,1
